url,title,neighborhood,region,bedrooms,bathrooms,size_m2,price,date_published,category,type,listing_id,property_subtype,furnished
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3977883,"4 Bed Townhouse at Lavington Maji Mazuri for KSh 250,000 / month | BuyRentKenya",Lavington,Lavington,4.0,4.0,,250000,2026-04-22 21:12:01+00:00,houses-for-rent/nairobi,rent,3977883,townhouse,False
https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3977179,"5 Bed Townhouse at Lavington Green for KSh 420,000 / month | BuyRentKenya",Lavington,Lavington,5.0,5.0,,420000,2026-04-21 20:26:16+00:00,houses-for-rent/nairobi,rent,3977179,townhouse,False
https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3977879,"4 Bed Townhouse at Lavington Green for KSh 320,000 / month | BuyRentKenya",Lavington,Lavington,4.0,4.0,,320000,2026-04-22 20:51:40+00:00,houses-for-rent/nairobi,rent,3977879,townhouse,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-3980587,"2 Bed Apartment in Kileleshwa for KSh 6,000,000 | BuyRentKenya",Kileleshwa,Kileleshwa,2.0,2.0,55.0,6000000,2026-04-27 11:46:41+00:00,flats-apartments-for-sale/nairobi,sale,3980587,apartment,False
https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-3980517,"3 Bed Apartment in Kilimani for KSh 9,000,000 | BuyRentKenya",Kilimani,Kilimani,3.0,3.0,75.0,9000000,2026-04-27 11:33:13+00:00,flats-apartments-for-sale/nairobi,sale,3980517,apartment,False
https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-3975235,"4 Bed Apartment in Kileleshwa for KSh 13,000,000 | BuyRentKenya",Kileleshwa,Kileleshwa,4.0,5.0,138.0,13000000,2026-04-27 11:08:45+00:00,flats-apartments-for-sale/nairobi,sale,3975235,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-3979972,"2 Bed Apartment in Kileleshwa for KSh 10,000,000 | BuyRentKenya",Kileleshwa,Kileleshwa,2.0,3.0,105.0,10000000,2026-04-27 18:50:25+00:00,flats-apartments-for-sale/nairobi,sale,3979972,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-3979983,"1 Bed Apartment in Kileleshwa for KSh 5,000,000 | BuyRentKenya",Kileleshwa,Kileleshwa,1.0,2.0,48.0,5000000,2026-04-27 18:50:22+00:00,flats-apartments-for-sale/nairobi,sale,3979983,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-3979987,"1 Bed Apartment in Kileleshwa for KSh 5,300,000 | BuyRentKenya",Kileleshwa,Kileleshwa,1.0,2.0,57.0,5300000,2026-04-27 18:50:19+00:00,flats-apartments-for-sale/nairobi,sale,3979987,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980176,"1 Bed Apartment in Westlands Area for KSh 6,500,000 | BuyRentKenya",Westlands Area,Westlands,1.0,2.0,60.0,6500000,2026-04-27 18:50:12+00:00,flats-apartments-for-sale/nairobi,sale,3980176,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980209,"1 Bed Apartment in Westlands Area for KSh 8,300,000 | BuyRentKenya",Westlands Area,Westlands,1.0,2.0,89.0,8300000,2026-04-27 18:50:08+00:00,flats-apartments-for-sale/nairobi,sale,3980209,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3980213,"2 Bed Apartment in Westlands Area for KSh 14,000,000 | BuyRentKenya",Westlands Area,Westlands,2.0,3.0,101.0,14000000,2026-04-27 18:47:55+00:00,flats-apartments-for-sale/nairobi,sale,3980213,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980214,"1 Bed Apartment in Westlands Area for KSh 7,000,000 | BuyRentKenya",Westlands Area,Westlands,1.0,2.0,64.0,7000000,2026-04-27 18:47:54+00:00,flats-apartments-for-sale/nairobi,sale,3980214,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-3980252,"1 Bed Apartment in Lavington for KSh 6,000,000 | BuyRentKenya",Lavington,Lavington,1.0,2.0,,6000000,2026-04-27 18:47:51+00:00,flats-apartments-for-sale/nairobi,sale,3980252,apartment,False
https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-3980256,"3 Bed Apartment in Lavington for KSh 12,500,000 | BuyRentKenya",Lavington,Lavington,3.0,3.0,110.0,12500000,2026-04-27 18:47:49+00:00,flats-apartments-for-sale/nairobi,sale,3980256,apartment,False
https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-3980259,"3 Bed Apartment in Lavington for KSh 18,000,000 | BuyRentKenya",Lavington,Lavington,3.0,4.0,146.0,18000000,2026-04-27 18:47:47+00:00,flats-apartments-for-sale/nairobi,sale,3980259,apartment,False
https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-riverside-3980282,"3 Bed Apartment in Riverside for KSh 40,000,000 | BuyRentKenya",Riverside,Westlands,3.0,4.0,,40000000,2026-04-27 18:47:44+00:00,flats-apartments-for-sale/nairobi,sale,3980282,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-riverside-3980316,"2 Bed Apartment in Riverside for KSh 13,000,000 | BuyRentKenya",Riverside,Westlands,2.0,2.0,,13000000,2026-04-27 18:47:42+00:00,flats-apartments-for-sale/nairobi,sale,3980316,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-riverside-3980329,"2 Bed Apartment in Riverside for KSh 24,000,000 | BuyRentKenya",Riverside,Westlands,2.0,3.0,,24000000,2026-04-27 18:47:39+00:00,flats-apartments-for-sale/nairobi,sale,3980329,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-3980736,"2 Bed Apartment in Kilimani for KSh 8,000,000 | BuyRentKenya",Kilimani,Kilimani,2.0,3.0,100.0,8000000,2026-04-27 18:47:37+00:00,flats-apartments-for-sale/nairobi,sale,3980736,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-3980738,"2 Bed Apartment in Kilimani for KSh 11,000,000 | BuyRentKenya",Kilimani,Kilimani,2.0,3.0,108.0,11000000,2026-04-27 18:47:35+00:00,flats-apartments-for-sale/nairobi,sale,3980738,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3980739,"1 Bed Apartment in Kilimani for KSh 6,300,000 | BuyRentKenya",Kilimani,Kilimani,1.0,2.0,70.0,6300000,2026-04-27 18:47:32+00:00,flats-apartments-for-sale/nairobi,sale,3980739,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980934,"1 Bed Apartment in Westlands Area for KSh 8,800,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,67.0,8800000,2026-04-27 16:37:12+00:00,flats-apartments-for-sale/nairobi,sale,3980934,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-dennis-pritt-3980531,"1 Bed Apartment in Dennis Pritt for KSh 7,000,000 | BuyRentKenya",Dennis Pritt,Dennis Pritt,1.0,1.0,64.0,7000000,2026-04-27 16:14:32+00:00,flats-apartments-for-sale/nairobi,sale,3980531,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980923,"1 Bed Apartment at Raphta Road for KSh 8,900,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,89.0,8900000,2026-04-27 15:46:52+00:00,flats-apartments-for-sale/nairobi,sale,3980923,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3980922,"2 Bed Apartment at General Mathenge for KSh 15,000,000 | BuyRentKenya",Westlands Area,Westlands,2.0,2.0,114.0,15000000,2026-04-27 15:44:33+00:00,flats-apartments-for-sale/nairobi,sale,3980922,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980921,"1 Bed Apartment at Raphta Road for KSh 7,300,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,75.0,7300000,2026-04-27 15:42:04+00:00,flats-apartments-for-sale/nairobi,sale,3980921,apartment,False
https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-3980920,"4 Bed Apartment at Muthithi Road for KSh 65,000,000 | BuyRentKenya",Westlands Area,Westlands,4.0,4.0,379.0,65000000,2026-04-27 15:38:16+00:00,flats-apartments-for-sale/nairobi,sale,3980920,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-3980554,"1 Bed Apartment in Lavington for KSh 3,000,000 | BuyRentKenya",Lavington,Lavington,1.0,1.0,,3000000,2026-04-27 10:57:59+00:00,flats-apartments-for-sale/nairobi,sale,3980554,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980412,"1 Bed Apartment in Westlands Area for KSh 4,000,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,,4000000,2026-04-27 11:19:06+00:00,flats-apartments-for-sale/nairobi,sale,3980412,apartment,False
https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-3980494,"3 Bed Apartment in Westlands Area for KSh 12,000,000 | BuyRentKenya",Westlands Area,Westlands,3.0,3.0,114.0,12000000,2026-04-27 10:52:07+00:00,flats-apartments-for-sale/nairobi,sale,3980494,apartment,False
https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-3980919,"4 Bed Apartment at Muthithi Road for KSh 126,000,000 | BuyRentKenya",Westlands Area,Westlands,4.0,4.0,,126000000,2026-04-27 15:35:50+00:00,flats-apartments-for-sale/nairobi,sale,3980919,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-3980837,"2 Bed Apartment in Lavington for KSh 6,000,000 | BuyRentKenya",Lavington,Lavington,2.0,2.0,66.0,6000000,2026-04-27 14:12:06+00:00,flats-apartments-for-sale/nairobi,sale,3980837,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-3980775,"2 Bed Apartment in Lavington for KSh 6,000,000 | BuyRentKenya",Lavington,Lavington,2.0,2.0,50.0,6000000,2026-04-27 13:52:30+00:00,flats-apartments-for-sale/nairobi,sale,3980775,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-3980915,"2 Bed Apartment at Kingara Road for KSh 11,000,000 | BuyRentKenya",Lavington,Lavington,2.0,2.0,110.0,11000000,2026-04-27 15:30:51+00:00,flats-apartments-for-sale/nairobi,sale,3980915,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-3980835,"1 Bed Apartment in Lavington for KSh 3,000,000 | BuyRentKenya",Lavington,Lavington,1.0,1.0,,3000000,2026-04-27 14:06:34+00:00,flats-apartments-for-sale/nairobi,sale,3980835,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-3980771,"1 Bed Apartment in Lavington for KSh 3,000,000 | BuyRentKenya",Lavington,Lavington,1.0,1.0,,3000000,2026-04-27 13:52:23+00:00,flats-apartments-for-sale/nairobi,sale,3980771,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3977908,"1 Bed Apartment in Kilimani for KSh 3,000,000 | BuyRentKenya",Kilimani,Kilimani,1.0,1.0,,3000000,2026-04-27 15:29:02+00:00,flats-apartments-for-sale/nairobi,sale,3977908,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3977907,"1 Bed Apartment in Kilimani for KSh 3,000,000 | BuyRentKenya",Kilimani,Kilimani,1.0,1.0,,3000000,2026-04-27 15:28:53+00:00,flats-apartments-for-sale/nairobi,sale,3977907,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3980077,"2 Bed Apartment in Westlands Area for KSh 7,000,000 | BuyRentKenya",Westlands Area,Westlands,2.0,2.0,67.0,7000000,2026-04-27 15:28:17+00:00,flats-apartments-for-sale/nairobi,sale,3980077,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-3980914,"1 Bed Apartment at Kingara Road for KSh 6,600,000 | BuyRentKenya",Lavington,Lavington,1.0,1.0,66.0,6600000,2026-04-27 15:28:15+00:00,flats-apartments-for-sale/nairobi,sale,3980914,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3980075,"2 Bed Apartment in Westlands Area for KSh 7,000,000 | BuyRentKenya",Westlands Area,Westlands,2.0,2.0,,7000000,2026-04-27 15:28:07+00:00,flats-apartments-for-sale/nairobi,sale,3980075,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980069,"1 Bed Apartment in Westlands Area for KSh 4,000,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,,4000000,2026-04-27 15:27:54+00:00,flats-apartments-for-sale/nairobi,sale,3980069,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980067,"1 Bed Apartment in Westlands Area for KSh 4,000,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,,4000000,2026-04-27 15:27:45+00:00,flats-apartments-for-sale/nairobi,sale,3980067,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980910,"1 Bed Apartment at Muthithi Road for KSh 9,000,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,78.0,9000000,2026-04-27 15:25:25+00:00,flats-apartments-for-sale/nairobi,sale,3980910,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3980909,"2 Bed Apartment at Muthithi Road for KSh 20,000,000 | BuyRentKenya",Westlands Area,Westlands,2.0,2.0,138.0,20000000,2026-04-27 15:23:19+00:00,flats-apartments-for-sale/nairobi,sale,3980909,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980908,"1 Bed Apartment at Muthithi Road for KSh 6,500,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,64.0,6500000,2026-04-27 15:20:58+00:00,flats-apartments-for-sale/nairobi,sale,3980908,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3980906,"2 Bed Apartment in Westlands Area for KSh 7,000,000 | BuyRentKenya",Westlands Area,Westlands,2.0,2.0,62.0,7000000,2026-04-27 15:18:41+00:00,flats-apartments-for-sale/nairobi,sale,3980906,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3980907,"2 Bed Apartment in Westlands Area for KSh 7,000,000 | BuyRentKenya",Westlands Area,Westlands,2.0,2.0,60.0,7000000,2026-04-27 15:18:38+00:00,flats-apartments-for-sale/nairobi,sale,3980907,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980904,"1 Bed Apartment in Westlands Area for KSh 4,000,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,,4000000,2026-04-27 15:18:02+00:00,flats-apartments-for-sale/nairobi,sale,3980904,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980903,"1 Bed Apartment in Westlands Area for KSh 4,000,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,,4000000,2026-04-27 15:17:59+00:00,flats-apartments-for-sale/nairobi,sale,3980903,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980905,"1 Bed Apartment at Ojijo Rd for KSh 6,900,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,67.0,6900000,2026-04-27 15:17:53+00:00,flats-apartments-for-sale/nairobi,sale,3980905,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3980902,"1 Bed Apartment at Wood Avenue for KSh 6,500,000 | BuyRentKenya",Kilimani,Kilimani,1.0,1.0,55.0,6500000,2026-04-27 15:15:28+00:00,flats-apartments-for-sale/nairobi,sale,3980902,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3980524,"2 Bed Apartment in Westlands Area for KSh 7,000,000 | BuyRentKenya",Westlands Area,Westlands,2.0,2.0,,7000000,2026-04-27 10:51:36+00:00,flats-apartments-for-sale/nairobi,sale,3980524,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980530,"1 Bed Apartment in Westlands Area for KSh 4,000,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,,4000000,2026-04-27 10:15:43+00:00,flats-apartments-for-sale/nairobi,sale,3980530,apartment,False
https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-3980623,"4 Bed Apartment in Lavington for KSh 13,000,000 | BuyRentKenya",Lavington,Lavington,4.0,4.0,109.0,13000000,2026-04-27 11:50:22+00:00,flats-apartments-for-sale/nairobi,sale,3980623,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980900,"1 Bed Apartment at Muthithi Road for KSh 6,900,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,60.0,6900000,2026-04-27 15:12:44+00:00,flats-apartments-for-sale/nairobi,sale,3980900,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980899,"1 Bed Apartment in Westlands Area for KSh 4,000,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,,4000000,2026-04-27 15:11:29+00:00,flats-apartments-for-sale/nairobi,sale,3980899,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980901,"1 Bed Apartment in Westlands Area for KSh 4,000,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,,4000000,2026-04-27 15:11:27+00:00,flats-apartments-for-sale/nairobi,sale,3980901,apartment,False
https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-3980898,"3 Bed Apartment at Siaya Rd for KSh 12,900,000 | BuyRentKenya",Kileleshwa,Kileleshwa,3.0,3.0,136.0,12900000,2026-04-27 15:10:04+00:00,flats-apartments-for-sale/nairobi,sale,3980898,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-3980896,"2 Bed Apartment at Siaya Rd for KSh 9,900,000 | BuyRentKenya",Kileleshwa,Kileleshwa,2.0,2.0,105.0,9900000,2026-04-27 15:07:35+00:00,flats-apartments-for-sale/nairobi,sale,3980896,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-3980895,"1 Bed Apartment at Siaya Rd for KSh 5,800,000 | BuyRentKenya",Kileleshwa,Kileleshwa,1.0,1.0,55.0,5800000,2026-04-27 15:03:48+00:00,flats-apartments-for-sale/nairobi,sale,3980895,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980893,"1 Bed Apartment at Mogotio Road for KSh 11,700,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,86.0,11700000,2026-04-27 15:00:53+00:00,flats-apartments-for-sale/nairobi,sale,3980893,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3980880,"2 Bed Apartment at Gtc for KSh 16,500,000 | BuyRentKenya",Westlands Area,Westlands,2.0,2.0,135.0,16500000,2026-04-27 14:55:02+00:00,flats-apartments-for-sale/nairobi,sale,3980880,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-3980892,"2 Bed Apartment at Githunguri Road for KSh 9,500,000 | BuyRentKenya",Kileleshwa,Kileleshwa,2.0,2.0,103.0,9500000,2026-04-27 14:55:00+00:00,flats-apartments-for-sale/nairobi,sale,3980892,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-3980890,"1 Bed Apartment at Githunguri Road for KSh 6,500,000 | BuyRentKenya",Kileleshwa,Kileleshwa,1.0,1.0,70.0,6500000,2026-04-27 14:52:42+00:00,flats-apartments-for-sale/nairobi,sale,3980890,apartment,False
https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-3980862,"4 Bed Apartment at Sport Road for KSh 30,000,000 | BuyRentKenya",Westlands Area,Westlands,4.0,4.0,200.0,30000000,2026-04-27 14:52:30+00:00,flats-apartments-for-sale/nairobi,sale,3980862,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3980891,"2 Bed Apartment in Westlands Area for KSh 7,000,000 | BuyRentKenya",Westlands Area,Westlands,2.0,2.0,62.0,7000000,2026-04-27 14:52:22+00:00,flats-apartments-for-sale/nairobi,sale,3980891,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980876,"1 Bed Apartment in Westlands Area for KSh 4,000,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,,4000000,2026-04-27 14:50:35+00:00,flats-apartments-for-sale/nairobi,sale,3980876,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3980888,"2 Bed Apartment at Raphta Road for KSh 12,100,000 | BuyRentKenya",Westlands Area,Westlands,2.0,2.0,90.0,12100000,2026-04-27 14:49:37+00:00,flats-apartments-for-sale/nairobi,sale,3980888,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980881,"1 Bed Apartment at Raphta Road for KSh 7,960,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,59.0,7960000,2026-04-27 14:46:44+00:00,flats-apartments-for-sale/nairobi,sale,3980881,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-3980877,"1 Bed Apartment at Gatundu Road for KSh 7,620,000 | BuyRentKenya",Kileleshwa,Kileleshwa,1.0,1.0,57.0,7620000,2026-04-27 14:44:13+00:00,flats-apartments-for-sale/nairobi,sale,3980877,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3980874,"2 Bed Apartment at Church Road for KSh 10,700,000 | BuyRentKenya",Westlands Area,Westlands,2.0,2.0,110.0,10700000,2026-04-27 14:40:36+00:00,flats-apartments-for-sale/nairobi,sale,3980874,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980872,"1 Bed Apartment at Raphta Road for KSh 7,590,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,69.0,7590000,2026-04-27 14:37:42+00:00,flats-apartments-for-sale/nairobi,sale,3980872,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3980869,"1 Bed Apartment in Kilimani for KSh 3,000,000 | BuyRentKenya",Kilimani,Kilimani,1.0,1.0,,3000000,2026-04-27 14:34:43+00:00,flats-apartments-for-sale/nairobi,sale,3980869,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3980870,"1 Bed Apartment in Kilimani for KSh 3,000,000 | BuyRentKenya",Kilimani,Kilimani,1.0,1.0,,3000000,2026-04-27 14:34:40+00:00,flats-apartments-for-sale/nairobi,sale,3980870,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3980868,"1 Bed Apartment at Kirichwa Road for KSh 7,370,000 | BuyRentKenya",Kilimani,Kilimani,1.0,1.0,67.0,7370000,2026-04-27 14:34:33+00:00,flats-apartments-for-sale/nairobi,sale,3980868,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980867,"1 Bed Apartment in Westlands Area for KSh 4,000,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,,4000000,2026-04-27 14:34:30+00:00,flats-apartments-for-sale/nairobi,sale,3980867,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-3975264,"2 Bed Apartment in Lavington for KSh 6,000,000 | BuyRentKenya",Lavington,Lavington,2.0,2.0,,6000000,2026-04-27 11:50:46+00:00,flats-apartments-for-sale/nairobi,sale,3975264,apartment,False
https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-3980633,"4 Bed Apartment in Kilimani for KSh 13,000,000 | BuyRentKenya",Kilimani,Kilimani,4.0,4.0,110.0,13000000,2026-04-27 11:58:46+00:00,flats-apartments-for-sale/nairobi,sale,3980633,apartment,False
https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-3972209,"4 Bed Apartment in Westlands Area for KSh 20,000,000 | BuyRentKenya",Westlands Area,Westlands,4.0,4.0,,20000000,2026-04-23 18:24:50+00:00,flats-apartments-for-sale/nairobi,sale,3972209,apartment,False
https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-3980843,"3 Bed Apartment at Githunguri Road for KSh 11,500,000 | BuyRentKenya",Kileleshwa,Kileleshwa,3.0,3.0,120.0,11500000,2026-04-27 14:32:31+00:00,flats-apartments-for-sale/nairobi,sale,3980843,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3980866,"1 Bed Apartment at Kirichwa Road for KSh 7,260,000 | BuyRentKenya",Kilimani,Kilimani,1.0,1.0,66.0,7260000,2026-04-27 14:31:52+00:00,flats-apartments-for-sale/nairobi,sale,3980866,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3980850,"1 Bed Apartment in Kilimani for KSh 6,800,000 | BuyRentKenya",Kilimani,Kilimani,1.0,1.0,68.0,6800000,2026-04-27 14:29:57+00:00,flats-apartments-for-sale/nairobi,sale,3980850,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-3980863,"1 Bed Apartment at Kirichwa Road for KSh 6,820,000 | BuyRentKenya",Kilimani,Kilimani,1.0,1.0,70.0,6820000,2026-04-27 14:29:34+00:00,flats-apartments-for-sale/nairobi,sale,3980863,apartment,False
https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-3980860,"1 Bed Apartment at Church Road for KSh 6,700,000 | BuyRentKenya",Westlands Area,Westlands,1.0,1.0,62.0,6700000,2026-04-27 14:26:49+00:00,flats-apartments-for-sale/nairobi,sale,3980860,apartment,False
https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-3980859,"3 Bed Apartment in Westlands Area for KSh 12,000,000 | BuyRentKenya",Westlands Area,Westlands,3.0,3.0,79.0,12000000,2026-04-27 14:25:23+00:00,flats-apartments-for-sale/nairobi,sale,3980859,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3980857,"2 Bed Apartment in Westlands Area for KSh 7,000,000 | BuyRentKenya",Westlands Area,Westlands,2.0,2.0,69.0,7000000,2026-04-27 14:24:18+00:00,flats-apartments-for-sale/nairobi,sale,3980857,apartment,False
https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-3980858,"2 Bed Apartment in Westlands Area for KSh 7,000,000 | BuyRentKenya",Westlands Area,Westlands,2.0,2.0,69.0,7000000,2026-04-27 14:24:17+00:00,flats-apartments-for-sale/nairobi,sale,3980858,apartment,False
https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-3980856,"3 Bed Apartment at Sports Road for KSh 22,550,000 | BuyRentKenya",Westlands Area,Westlands,3.0,3.0,198.0,22550000,2026-04-27 14:24:02+00:00,flats-apartments-for-sale/nairobi,sale,3980856,apartment,False
